bedrooms,longitude,name,latitude,bathrooms_level_two,streetAddress,country,locality,postal,region,housing_type,links,URL,Sauna
1,-122.957400,Surrey downtown condo for sale /renting,49.227200,1.0,yale road,CA,Chilliwack,V2R4K8,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/chilliwack-furnished-apartment-bedrooms/7577188811.html,https://vancouver.craigslist.org/rds/apa/d/chilliwack-furnished-apartment-bedrooms/7577188811.html,False
,,,,1.0,15235 Sitka Dr,CA,Surrey,V3S8N4,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/surrey-brand-new-townhouse-3br25-ba/7568794418.html,https://vancouver.craigslist.org/rds/apa/d/surrey-brand-new-townhouse-3br25-ba/7568794418.html,False
2,-122.772845,Condominum  - Brand New To Rent,49.266537,2.0,,,,,,,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brand-new-bedroom-apartment/7572703543.html,https://vancouver.craigslist.org/bnc/apa/d/burnaby-brand-new-bedroom-apartment/7572703543.html,False
3,-123.182663,Beautifully Designed Home In The Dunbar Area,49.257115,1.0,2689 Kingsway,CA,Vancouver,V5R,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-kingsway-condo-for-rent-2br/7574650646.html,https://vancouver.craigslist.org/van/apa/d/vancouver-kingsway-condo-for-rent-2br/7574650646.html,False
2,-122.805800,Ocean View 2 Bedroom Home,49.025900,,Ross,CA,Vancouver,V5W1T8,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-newly-renovated-fully/7577171005.html,https://vancouver.craigslist.org/van/apa/d/vancouver-newly-renovated-fully/7577171005.html,False
2,-123.135379,Iconic Beach Avenue Ocean View Bright 2 bed,49.277548,1.0,7871 Eperson Rd,CA,Richmond,V7C1H1,BC,House,https://vancouver.craigslist.org/rch/apa/d/richmond-beautiful-5beds6baths-house-in/7568409365.html,https://vancouver.craigslist.org/rch/apa/d/richmond-beautiful-5beds6baths-house-in/7568409365.html,False
1,-123.129800,"In-suite laundry, LVP flooring, Quartz countertops",49.283300,1.0,,,,,,,https://vancouver.craigslist.org/bnc/apa/d/burnaby-amazing-brentwood-high-level/7577166833.html,https://vancouver.craigslist.org/bnc/apa/d/burnaby-amazing-brentwood-high-level/7577166833.html,False
4,-123.085512,House for a rent,49.018066,,2375 Shaughnessey,CA,Port Coquitlam South,V3C,BC,Apartment,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-south-2375-shaughnessy/7577163071.html,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-south-2375-shaughnessy/7577163071.html,False
,,,,,,CA,Coquitlam North,V3J,BC,House,https://vancouver.craigslist.org/pml/apa/d/coquitlam-north-coquitliam-bedroom/7577164950.html,https://vancouver.craigslist.org/pml/apa/d/coquitlam-north-coquitliam-bedroom/7577164950.html,False
3,-121.955267,Near new Chilliwack Townhome 3 Bed + Den/Office,49.171059,1.0,1022 Nelson Street,CA,Vancouver,V6E,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-elevators-outdoor-patio-and/7577162601.html,https://vancouver.craigslist.org/van/apa/d/vancouver-elevators-outdoor-patio-and/7577162601.html,False
5,-123.132362,Best Location! Quiet! Family Friendly! Available NOW!,49.248030,1.0,1371 Blackwood Street,CA,White Rock,V4B3W6,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/white-rock-brand-new-blinds-underground/7567562140.html,https://vancouver.craigslist.org/rds/apa/d/white-rock-brand-new-blinds-underground/7567562140.html,False
5,-123.132019,Prime Location! 5 Beds/4 Baths/Office/Rec Room + For Your Family!,49.251448,,No.2 Road,CA,Richmond Southwest,V7E,BC,House,https://vancouver.craigslist.org/rch/apa/d/richmond-southwest-short-term-fully/7577155209.html,https://vancouver.craigslist.org/rch/apa/d/richmond-southwest-short-term-fully/7577155209.html,False
5,-123.130131,Quiet & Family Friendly Neighborhood! AVAILABLE NOW!,49.249445,1.0,,,,,,,https://vancouver.craigslist.org/rds/apa/d/port-coquitlam-great-brand-new-bedroom/7576365504.html,https://vancouver.craigslist.org/rds/apa/d/port-coquitlam-great-brand-new-bedroom/7576365504.html,False
5,-122.803245,Westwood Plateau Luxury House 5 Beds 4 Baths with Panoramic View,49.302388,1.0,,,,,,,https://vancouver.craigslist.org/pml/apa/d/coquitlam-upper-level-1bedroom-apt/7577127157.html,https://vancouver.craigslist.org/pml/apa/d/coquitlam-upper-level-1bedroom-apt/7577127157.html,False
2,-123.129800,"In-suite laundry, LVP flooring, Underground parking",49.283300,3.0,,CA,Campbell River,V9W4N7,BC,House,https://vancouver.craigslist.org/van/apa/d/campbell-river-2b2b-basement-of/7577137612.html,https://vancouver.craigslist.org/van/apa/d/campbell-river-2b2b-basement-of/7577137612.html,False
,,,,1.0,20051 55 A Avenue,CA,Langley City,V3A,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/langley-city-laundry-facilities-fitness/7567849657.html,https://vancouver.craigslist.org/rds/apa/d/langley-city-laundry-facilities-fitness/7567849657.html,False
2,-123.129800,"In-suite laundry, Bike Storage, Outdoor patio and BBQ area",49.283300,3.0,,,,,,,https://vancouver.craigslist.org/rds/apa/d/surrey-east-large-bed-room-suite/7577134879.html,https://vancouver.craigslist.org/rds/apa/d/surrey-east-large-bed-room-suite/7577134879.html,False
2,-122.805800,"Private balconies, On-site laundry facility, Brand new blinds",49.025900,2.0,1022 Nelson Street,CA,Vancouver,V6E,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-social-room-elevators-bike/7577125213.html,https://vancouver.craigslist.org/van/apa/d/vancouver-social-room-elevators-bike/7577125213.html,False
1,-123.091700,"Available immediately! Executive, furnished short-term accommodation",49.232700,1.0,,CA,Langley,V2Y1Z6,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/langley-brand-new-bedroom-bath-wrap/7572081832.html,https://vancouver.craigslist.org/rds/apa/d/langley-brand-new-bedroom-bath-wrap/7572081832.html,False
2,-122.917161,2BED+2BATH condo in New West for rent,49.198970,2.0,1371 Blackwood Street,CA,White Rock,V4B3W6,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/white-rock-24-on-site-management-heat/7568441349.html,https://vancouver.craigslist.org/rds/apa/d/white-rock-24-on-site-management-heat/7568441349.html,False
,,,,1.0,1371 Blackwood Street,CA,White Rock,V4B3W6,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/white-rock-elevator-in-one-building/7577122878.html,https://vancouver.craigslist.org/rds/apa/d/white-rock-elevator-in-one-building/7577122878.html,False
2,-123.129800,"Outdoor patio and BBQ area, Social room, Bike Storage",49.283300,2.0,1371 Blackwood Street,CA,White Rock,V4B3W6,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/white-rock-on-site-laundry-facility/7577122484.html,https://vancouver.craigslist.org/rds/apa/d/white-rock-on-site-laundry-facility/7577122484.html,False
1,-123.197600,Point Grey Dormitory - One Bedroom Unit for UBC students,49.266600,1.0,,,,,,,https://vancouver.craigslist.org/rds/apa/d/surrey-east-furnished-bedroom-walkin/7577121940.html,https://vancouver.craigslist.org/rds/apa/d/surrey-east-furnished-bedroom-walkin/7577121940.html,False
,,,,1.0,18951 55a ave,CA,Surrey,V3Z0Z2,BC,House,https://vancouver.craigslist.org/rds/apa/d/surrey-for-rent-2br/7574573277.html,https://vancouver.craigslist.org/rds/apa/d/surrey-for-rent-2br/7574573277.html,False
3,-122.945000,FULLY FURNISHED RENOVATED SUITE 3B + 1B W/D & Utilities Included!!,49.214200,2.0,5th,CA,Vancouver,V5M1N6,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-east-van-bedroom-ground-level/7577108092.html,https://vancouver.craigslist.org/van/apa/d/vancouver-east-van-bedroom-ground-level/7577108092.html,False
5,-122.845400,Five bedrooms whole house in surrey central,49.189400,2.0,,,,,,,https://vancouver.craigslist.org/rds/apa/d/langley-city-like-new-bed-bath/7567570837.html,https://vancouver.craigslist.org/rds/apa/d/langley-city-like-new-bed-bath/7567570837.html,False
1,-122.657903,Brand New One Bedroom One Bathroom Apartment for Rent,49.107641,,,CA,Surrey Inner Northwest,V3T,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-fully-furnished/7567579647.html,https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-fully-furnished/7567579647.html,False
2,-123.085327,"FURNISHED 2 bdrms, 2 FULL bthrms facing GOLF Course",49.032466,,,,,,,,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-north-elegant-upper-suite/7577103042.html,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-north-elegant-upper-suite/7577103042.html,False
1,-122.760449,1 Bedroom – One Bedroom – In-suite Laundry – Above Ground,49.282219,2.0,1050 Smithe Street,CA,Vancouver,V6E4H2,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-luxury-condo-short/7568074533.html,https://vancouver.craigslist.org/van/apa/d/vancouver-furnished-luxury-condo-short/7568074533.html,False
1,-122.805800,"Brand new blinds, Stainless steel appliances, Mirrored closet doors",49.025900,,"13688 100 Avenue, Surrey",CA,Surrey Inner Northwest,V3T,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-surrey-central/7577102213.html,https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-surrey-central/7577102213.html,False
,,,,,105 West Keith Rd.,CA,North Vancouver,V7M2G7,BC,Apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-febr-1st-one-bedroom/7577099895.html,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-febr-1st-one-bedroom/7577099895.html,False
,,,,1.0,stride avenue,CA,Burnaby,V3N,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-corner-unit-bed-bath-in-edmonds/7577094208.html,https://vancouver.craigslist.org/bnc/apa/d/burnaby-corner-unit-bed-bath-in-edmonds/7577094208.html,False
,,,,1.0,,,,,,,https://vancouver.craigslist.org/rds/apa/d/surrey-south-fully-furnished-townhouse/7577091790.html,https://vancouver.craigslist.org/rds/apa/d/surrey-south-fully-furnished-townhouse/7577091790.html,False
,,,,,,,,,,,https://vancouver.craigslist.org/pml/apa/d/coquitlam-fully-renovated-1b1b-suite-in/7577089092.html,https://vancouver.craigslist.org/pml/apa/d/coquitlam-fully-renovated-1b1b-suite-in/7577089092.html,False
3,-124.061279,3 bedroom on acreage for short term- Van. Island,48.828076,1.0,,CA,Surrey Inner Northwest,V3T,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-bedroom-and-den/7577086669.html,https://vancouver.craigslist.org/rds/apa/d/surrey-inner-northwest-bedroom-and-den/7577086669.html,False
2,-122.652600,"One and two bedroom suites, On-Site Management, Window coverings",49.099700,2.0,6700 Dunblane,CA,Burnaby,V5H3K5,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-metrotown-2bd-2bath/7567263420.html,https://vancouver.craigslist.org/bnc/apa/d/burnaby-metrotown-2bd-2bath/7567263420.html,False
1,-122.805800,"Social room, Luxury vinyl plank flooring, Brand new blinds",49.025900,,,,,,,,https://vancouver.craigslist.org/van/apa/d/vancouver-bright-modern-renovated/7577084386.html,https://vancouver.craigslist.org/van/apa/d/vancouver-bright-modern-renovated/7577084386.html,False
3,-122.623600,"TOP FLOOR Luxury Penthouse 3 beds , 2 baths in Langley",49.128500,2.0,,CA,Vancouver,V6M3K8,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-furnished-laneway/7577077366.html,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-furnished-laneway/7577077366.html,False
2,-122.805800,"Elevator (in one building), Secure building, Brand new blinds",49.025900,2.0,1371 Blackwood Street,CA,White Rock,V4B3W6,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/white-rock-stainless-steel-appliances/7577071651.html,https://vancouver.craigslist.org/rds/apa/d/white-rock-stainless-steel-appliances/7577071651.html,False
,,,,1.0,,CA,Port Coquitlam North,V3E,BC,Apartment,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-north-burke-mountain/7577067898.html,https://vancouver.craigslist.org/pml/apa/d/port-coquitlam-north-burke-mountain/7577067898.html,False
1,-122.805800,"Elevator (in one building), Secure building, Social room",49.025900,2.0,Booth ave,CA,Burnaby,V5H3A3,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/burnaby-adorable-two-bedroom-suite-in/7577067660.html,https://vancouver.craigslist.org/bnc/apa/d/burnaby-adorable-two-bedroom-suite-in/7577067660.html,False
1,-122.996706,Brand-new Luxury One Bedroom Suite  with A/C and View,49.266156,3.0,,,,,,,https://vancouver.craigslist.org/rds/apa/d/white-rock-stainless-steel-appliances/7568586947.html,https://vancouver.craigslist.org/rds/apa/d/white-rock-stainless-steel-appliances/7568586947.html,False
,,,,,,CA,Surrey,V4A7M7,BC,House,https://vancouver.craigslist.org/rds/apa/d/surrey-basement-to-rent-in-south-surrey/7577061999.html,https://vancouver.craigslist.org/rds/apa/d/surrey-basement-to-rent-in-south-surrey/7577061999.html,False
,,,,2.0,1011 Beach Avenue,CA,Vancouver,V6E1X9,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bedrooms-beautifully/7577053658.html,https://vancouver.craigslist.org/van/apa/d/vancouver-bedrooms-beautifully/7577053658.html,False
1,-122.658041,Brand new 1 bedroom&1 bathroom,49.107502,1.0,Columbia Street,CA,New Westminster Southwest,V3M,BC,Apartment,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-southwest-trapp/7577052522.html,https://vancouver.craigslist.org/bnc/apa/d/new-westminster-southwest-trapp/7577052522.html,False
1,-123.113900,You’ll fall in LOVE with the VIEW! Rent Today! Convenient Location!,49.278800,6.0,,,,,,,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-bed-bath-basement-suite/7567955773.html,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-bed-bath-basement-suite/7567955773.html,False
,,,,,,CA,Burnaby,V5A1B5,BC,House,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bed-bath-north-burnaby-burnaby/7577038217.html,https://vancouver.craigslist.org/bnc/apa/d/burnaby-bed-bath-north-burnaby-burnaby/7577038217.html,False
1,-123.126794,ONE BDRM PLUS DEN AND SOLARIUM AT OAK AND BROADWAY!!!,49.263230,1.0,,,,,,,https://vancouver.craigslist.org/rds/apa/d/surrey-luxury-bed-plus-den-25-bath/7577037464.html,https://vancouver.craigslist.org/rds/apa/d/surrey-luxury-bed-plus-den-25-bath/7577037464.html,False
1,-123.187627,1 Bedroom Basement Above ground,49.257393,1.0,,,,,,,https://vancouver.craigslist.org/bnc/apa/d/burnaby-luxury-br-full-bath-condo-no-pet/7567244622.html,https://vancouver.craigslist.org/bnc/apa/d/burnaby-luxury-br-full-bath-condo-no-pet/7567244622.html,False
4,-122.735397,House for rent,49.005527,1.0,,CA,West Vancouver,V7S2H2,BC,Apartment,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-furnished-luxury-west/7577031762.html,https://vancouver.craigslist.org/nvn/apa/d/west-vancouver-furnished-luxury-west/7577031762.html,False
1,-122.829900,1 Bed 1 Bath Ground Floor Modern  Suite,49.037400,1.0,,,,,,,https://vancouver.craigslist.org/rds/apa/d/white-rock-underground-and-covered/7577029980.html,https://vancouver.craigslist.org/rds/apa/d/white-rock-underground-and-covered/7577029980.html,False
4,-123.209953,Ocean View House near UBC for rent,49.270031,2.0,4314 W 14th Ave,CA,Vancouver,V6R3Y7,BC,House,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-bedrooms-basement/7577021128.html,https://vancouver.craigslist.org/van/apa/d/vancouver-brand-new-bedrooms-basement/7577021128.html,False
3,-122.854486,3 bedroom 2 baths,49.130510,,,,,,,,https://vancouver.craigslist.org/van/apa/d/super-2bd-ocean-view/7567672058.html,https://vancouver.craigslist.org/van/apa/d/super-2bd-ocean-view/7567672058.html,False
2,-123.205923,2 br 1 ba suite,49.268091,,1305 Soball St,CA,Coquitlam,V3B3H7,BC,House,https://vancouver.craigslist.org/pml/apa/d/coquitlam-beautiful-bedroom-townhouse/7572765396.html,https://vancouver.craigslist.org/pml/apa/d/coquitlam-beautiful-bedroom-townhouse/7572765396.html,False
3,-123.114789,3BDRM TOWNHOUSE OVERLOOKING STREAM,49.334616,2.0,2513 141st,CA,Surrey South,V4P,BC,House,https://vancouver.craigslist.org/rds/apa/d/surrey-south-beautiful-bedroom-house-in/7572765557.html,https://vancouver.craigslist.org/rds/apa/d/surrey-south-beautiful-bedroom-house-in/7572765557.html,False
2,-123.115330,Two Bedroom Furnished Apartment Downtown Vancouver,49.275354,1.0,,CA,North Vancouver,V7R2M5,BC,Apartment,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-fully-furnished-just/7570369371.html,https://vancouver.craigslist.org/nvn/apa/d/north-vancouver-fully-furnished-just/7570369371.html,False
2,-123.188496,"Fully Furnished, Bright, Spacious Dundrave Suite",49.343943,,1371 Blackwood Street,CA,White Rock,V4B3W6,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/white-rock-well-maintained-grounds/7572202541.html,https://vancouver.craigslist.org/rds/apa/d/white-rock-well-maintained-grounds/7572202541.html,False
2,-122.919000,2 bedroom 1 bathroom apartment,49.207000,1.0,BURRARD,CA,Vancouver,V6Z3B6,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-furnished-nice-condo/7577006727.html,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroom-furnished-nice-condo/7577006727.html,False
1,-122.662703,1 bedroom 1 bathroom fully renovated,49.103635,2.0,Regiment sq,CA,Vancouver,V6B1V4,BC,Apartment,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroomden-furnished/7577006048.html,https://vancouver.craigslist.org/van/apa/d/vancouver-bedroomden-furnished/7577006048.html,False
2,-123.250315,Spacious 2b/2b furnished with a beautiful water view in UBC,49.270129,1.0,1371 Blackwood Street,CA,White Rock,V4B3W6,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/white-rock-mirrored-closet-doors-brand/7576996451.html,https://vancouver.craigslist.org/rds/apa/d/white-rock-mirrored-closet-doors-brand/7576996451.html,False
2,-122.845400,2beds and 2baths apartment,49.189400,1.0,,,,,,,https://vancouver.craigslist.org/rds/apa/d/white-rock-elevator-in-one-building/7576994220.html,https://vancouver.craigslist.org/rds/apa/d/white-rock-elevator-in-one-building/7576994220.html,False
,,,,1.0,,,,,,,https://vancouver.craigslist.org/pml/apa/d/maple-ridge-northwest-one-bed-room/7576990868.html,https://vancouver.craigslist.org/pml/apa/d/maple-ridge-northwest-one-bed-room/7576990868.html,False
1,-122.904053,Furnished Big Room independent entrance Convenient Location,49.255033,,9537 140 street,CA,Surrey,V3V5Z5,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/surrey-first-class-three-bedroom-pet/7576989915.html,https://vancouver.craigslist.org/rds/apa/d/surrey-first-class-three-bedroom-pet/7576989915.html,False
,,,,1.0,10777 University Drive,CA,Surrey,V3T4B8,BC,Apartment,https://vancouver.craigslist.org/rds/apa/d/surrey-furnished-bed-den-condo-for-rent/7576980622.html,https://vancouver.craigslist.org/rds/apa/d/surrey-furnished-bed-den-condo-for-rent/7576980622.html,False
